id,nombre_carretera,tramo,limite_tramo,sentido,limite,velocidad,fecha,matricula,conductor
A4/-203/20160710030045000,A4,203,100,descending,100,117,2016-07-10,6817EUA,75939906R
A6/-298/20171229051902000,A6,298,100,descending,100,111,2017-12-29,0946UOU,62526264M
M30/+11/20151020193152000,M30,11,50,ascending,50,70,2015-10-20,4760AEE,00528326Q
M45/+23/20160617004929000,M45,23,80,ascending,80,100,2016-06-17,0398EUI,45191051F
A3/-251/20160105153136000,A3,251,100,descending,100,118,2016-01-05,6095EAE,74868992J
A2/+45/20150624053639000,A2,45,100,ascending,100,117,2015-06-24,1650OEI,90553454Q
A5/+236/20150831075146000,A5,236,100,ascending,100,118,2015-08-31,3451OIO,25840054Z
M50/-18/20171214034453000,M50,18,100,descending,100,119,2017-12-14,6560AII,78135349W
A2/+275/20170128164516000,A2,275,100,ascending,100,113,2017-01-28,8173OAU,67121154R
A2/+184/20161128205933000,A2,184,100,ascending,100,119,2016-11-28,6525AEI,87980168Q
A2/-296/20171029064340000,A2,296,100,descending,100,115,2017-10-29,5502UIE,58444159D
A2/+275/20171015082604000,A2,275,100,ascending,100,128,2017-10-15,5338IEI,80551722H
A2/+48/20160602061622000,A2,48,100,ascending,100,120,2016-06-02,5329UEU,75584686Q
A5/-100/20170625074746000,A5,100,100,descending,100,117,2017-06-25,5408EII,39707566K
A2/+48/20150525075511000,A2,48,100,ascending,100,119,2015-05-25,8448OEU,56760451Q
A5/-54/20161012212127000,A5,54,100,descending,100,101,2016-10-12,8533AOE,80498155H
A5/+53/20080130045041000,A5,53,100,ascending,100,90,2008-01-30,4333EUU,72449035R
A5/-211/20170207043114000,A5,211,100,descending,100,115,2017-02-07,9037UOU,95323852F
M40/+23/20171203165707000,M40,23,80,ascending,80,97,2017-12-03,5999AAI,11810752E
M40/+16/20171101161802000,M40,16,80,ascending,80,96,2017-11-01,9707OOI,12035677F
A6/+234/20170918045221000,A6,234,100,ascending,100,119,2017-09-18,7121UAU,38930269D
M30/+32/20170511072138000,M30,32,50,ascending,50,65,2017-05-11,5329UEU,75584686Q
A2/+75/20150525022322000,A2,75,100,ascending,100,122,2015-05-25,6758UOE,28786879X
A1/+217/20150918195208000,A1,217,100,ascending,100,113,2015-09-18,9038OUI,31414734T
M30/+14/20171229041753000,M30,14,50,ascending,50,61,2017-12-29,5863AII,31970465M
A4/-233/20160603030415000,A4,233,100,descending,100,120,2016-06-03,5716IEO,81542499R
M45/-28/20160920012950000,M45,28,80,descending,80,98,2016-09-20,0946UOU,62526264M
M30/-21/20171227114744000,M30,21,50,descending,50,40,2017-12-27,9519IEI,35044021W
A3/+49/20171209064028000,A3,49,100,ascending,100,118,2017-12-09,1480EUA,17817924P
M30/-30/20151208035339000,M30,30,50,descending,50,62,2015-12-08,3422AEU,65871451A
A3/+155/20160317094949000,A3,155,100,ascending,100,115,2016-03-17,9834EUO,38423370F
A5/+53/20150917071031000,A5,53,100,ascending,100,104,2015-09-17,9445OEU,25877835Y
A2/+58/20080202081335000,A2,58,100,ascending,100,112,2008-02-02,4640EUA,56938622Y
M50/+66/20170428162543000,M50,66,100,ascending,100,120,2017-04-28,6648AEO,40648481Y
M30/-28/20161007182301000,M30,28,50,descending,50,86,2016-10-07,9599EAA,01362850P
M40/+30/20170612200745000,M40,30,80,ascending,80,98,2017-06-12,9218OIA,21371673G
A4/+91/20170209114720000,A4,91,100,ascending,100,114,2017-02-09,0438IAO,53675847B
A1/+131/20160113094048000,A1,131,100,ascending,100,114,2016-01-13,0438IAO,53675847B
M30/-25/20170320042901000,M30,25,50,descending,50,63,2017-03-20,1564AII,58576842M
A1/-271/20171022105513000,A1,271,100,descending,100,115,2017-10-22,1306OEE,06729275G
M40/-55/20170523222529000,M40,55,80,descending,80,94,2017-05-23,8506OUO,48272209Q
M45/+22/20170919061731000,M45,22,80,ascending,80,100,2017-09-19,6523AIO,89897064T
M40/-15/20160728194112000,M40,15,80,descending,80,92,2016-07-28,3242OEU,20304333W
A6/+237/20160413114955000,A6,237,100,ascending,100,110,2016-04-13,9063AOI,48272209Q
A2/+13/20080103123255000,A2,13,100,ascending,100,114,2008-01-03,2452UEO,65393209T
A1/-271/20160826133232000,A1,271,100,descending,100,117,2016-08-26,6205AIA,69049869M
A1/-271/20171030183111000,A1,271,100,descending,100,118,2017-10-30,9733UAO,81904772R
A4/+54/20160416232238000,A4,54,100,ascending,100,128,2016-04-16,3631IUU,63709185J
M30/-28/20151209220726000,M30,28,50,descending,50,63,2015-12-09,4334OUU,31411702G
A5/+117/20170401113811000,A5,117,100,ascending,100,116,2017-04-01,7372AEU,73520242Y
A1/+242/20170914165413000,A1,242,100,ascending,100,115,2017-09-14,3195EOU,60908146Y
A2/+261/20171014154359000,A2,261,100,ascending,100,117,2017-10-14,9733UAO,81904772R
A6/-108/20171019084206000,A6,108,100,descending,100,110,2017-10-19,5938AOI,23939454L
A1/-271/20080115233352000,A1,271,100,descending,100,117,2008-01-15,1405AOU,92531445F
A1/-298/20160309150923000,A1,298,100,descending,100,114,2016-03-09,3219AEO,82883718K
M40/+56/20160112080752000,M40,56,80,ascending,80,97,2016-01-12,7372AEU,73520242Y
A2/-168/20150823125903000,A2,168,100,descending,100,113,2015-08-23,8668OEE,12028211Q
A5/-137/20170903202020000,A5,137,100,descending,100,114,2017-09-03,9454IIE,76055771S
A1/-268/20151005060039000,A1,268,100,descending,100,110,2015-10-05,7835UUA,54146779H
A6/+237/20150731031825000,A6,237,100,ascending,100,117,2015-07-31,7163UUU,84916986C
M30/+11/20160818023901000,M30,11,50,ascending,50,64,2016-08-18,6055EOO,60260601A
M50/+15/20160724150543000,M50,15,100,ascending,100,112,2016-07-24,3043OOI,30173036A
A6/+38/20160923012924000,A6,38,100,ascending,100,116,2016-09-23,8686IUU,95875344M
A6/-11/20170912102133000,A6,11,100,descending,100,112,2017-09-12,2698UEA,30173036A
A3/+49/20160512212733000,A3,49,100,ascending,100,120,2016-05-12,6648AEO,40648481Y
M40/+29/20170704231209000,M40,29,80,ascending,80,92,2017-07-04,9733UAO,81904772R
A5/-54/20170825151921000,A5,54,100,descending,100,117,2017-08-25,0504IUE,04224805G
A3/-94/20170723061158000,A3,94,100,descending,100,116,2017-07-23,6279OUE,22674835D
A5/-211/20151113180938000,A5,211,100,descending,100,119,2015-11-13,9534OIE,70106310X
A6/-254/20161228020745000,A6,254,100,descending,100,115,2016-12-28,3797UOE,53018488S
M45/+37/20170706115512000,M45,37,80,ascending,80,93,2017-07-06,9237OAU,46392720H
A1/+122/20170312123348000,A1,122,100,ascending,100,90,2017-03-12,1295IIA,64997574B
A4/+54/20160528032627000,A4,54,100,ascending,100,113,2016-05-28,0383IOU,00708677R
A6/-213/20160414132252000,A6,213,100,descending,100,119,2016-04-14,3202OUU,78455829T
A2/+48/20170722001116000,A2,48,100,ascending,100,118,2017-07-22,4334OUU,31411702G
M45/-26/20150901220937000,M45,26,80,descending,80,100,2015-09-01,6279OUE,22674835D
A3/-244/20171101015723000,A3,244,100,descending,100,115,2017-11-01,5290OEU,36737468M
A3/-92/20171104093730000,A3,92,100,descending,100,118,2017-11-04,8545AOA,22764409K
A3/+17/20170527015204000,A3,17,100,ascending,100,110,2017-05-27,1130IOA,08914907S
A1/+154/20150703020846000,A1,154,100,ascending,100,113,2015-07-03,8784IUI,70106310X
M45/+23/20170817040228000,M45,23,80,ascending,80,95,2017-08-17,8691OEI,14502021S
A5/-100/20170609065545000,A5,100,100,descending,100,135,2017-06-09,7372AEU,73520242Y
M30/+11/20170613181931000,M30,11,50,ascending,50,70,2017-06-13,9495AIA,48906593Z
A5/+274/20161108144316000,A5,274,100,ascending,100,113,2016-11-08,6864AIU,02055702P
M45/+37/20160206064706000,M45,37,80,ascending,80,93,2016-02-06,6493OEA,65572592Y
M30/+10/20170925124509000,M30,10,50,ascending,50,64,2017-09-25,9507AAI,45568849F
M30/-30/20150602164641000,M30,30,50,descending,50,64,2015-06-02,5828EEE,20304333W
A5/-211/20161206022054000,A5,211,100,descending,100,139,2016-12-06,5867AUU,73429060L
A4/-270/20171116134005000,A4,270,100,descending,100,110,2017-11-16,3242OEU,20304333W
A6/-298/20160511041349000,A6,298,100,descending,100,115,2016-05-11,5700IIE,15928484H
M45/+37/20160722233759000,M45,37,80,ascending,80,97,2016-07-22,1480EUA,17817924P
A6/-244/20161229031148000,A6,244,100,descending,100,116,2016-12-29,7250EOE,65151191B
A3/+155/20170920121207000,A3,155,100,ascending,100,106,2017-09-20,0342OEO,13982887Z
A1/+218/20170802183721000,A1,218,100,ascending,100,112,2017-08-02,9445OEU,25877835Y
A4/+50/20161113030944000,A4,50,100,ascending,100,113,2016-11-13,3784IAO,98585779M
A4/-188/20160208131437000,A4,188,100,descending,100,111,2016-02-08,8686IUU,95875344M
A4/-96/20160208142140000,A4,96,100,descending,100,119,2016-02-08,8686IUU,95875344M
A4/-223/20110617141624000,A4,223,100,descending,100,105,2011-06-17,6292EIA,47285810H
M30/-30/20110815011232000,M30,30,50,descending,50,60,2011-08-15,5119AUI,19502956Z
A3/-206/20110727042243000,A3,206,100,descending,100,119,2011-07-27,0583EAA,58793740J
M50/+49/20100127182606000,M50,49,100,ascending,100,114,2010-01-27,7372OEI,42349732Q
A5/-211/20101117131242000,A5,211,100,descending,100,118,2010-11-17,0098EUA,33300126J
A2/-155/20090823133627000,A2,155,100,descending,100,111,2009-08-23,8668OEE,12028211Q
A1/-271/20110530084243000,A1,271,100,descending,100,103,2011-05-30,5329UEU,75584686Q
A5/-211/20110904191850000,A5,211,100,descending,100,110,2011-09-04,9454IIE,76055771S
A5/+274/20090918015417000,A5,274,100,ascending,100,114,2009-09-18,0383IOU,00708677R
A5/+274/20100504103727000,A5,274,100,ascending,100,118,2010-05-04,5863AII,31970465M
M45/-10/20090630134615000,M45,10,80,descending,80,91,2009-06-30,7981IOE,20304333W
M40/-43/20100520094637000,M40,43,80,descending,80,93,2010-05-20,4584IEO,86515357Y
M50/+49/20100111103240000,M50,49,100,ascending,100,164,2010-01-11,6891AIU,57722756R
A5/-137/20091228175259000,A5,137,100,descending,100,115,2009-12-28,1295IIA,64997574B
M50/+11/20100302213410000,M50,11,100,ascending,100,117,2010-03-02,2370AOA,74026572Z
M45/-28/20090804023246000,M45,28,80,descending,80,78,2009-08-04,1536UII,74086301N
A6/-298/20090724134859000,A6,298,100,descending,100,110,2009-07-24,9855AIE,30801878W
A6/+234/20110531201453000,A6,234,100,ascending,100,116,2011-05-31,0473AEO,94229966R
A2/+48/20100507155953000,A2,48,100,ascending,100,119,2010-05-07,8775UUI,50091888G
A2/+48/20091130212927000,A2,48,100,ascending,100,168,2009-11-30,7493AUE,50774649X
M45/+26/20110707113722000,M45,26,80,ascending,80,113,2011-07-07,9237OAU,46392720H
M45/+37/20110707115512000,M45,37,80,ascending,80,93,2011-07-07,9237OAU,46392720H
A5/-137/20100307052535000,A5,137,100,descending,100,100,2010-03-07,3219AEO,82883718K
A1/+217/20110313132317000,A1,217,100,ascending,100,120,2011-03-13,1295IIA,64997574B
M30/+11/20110518080643000,M30,11,50,ascending,50,78,2011-05-18,2639AAA,55533072D
M30/+14/20110518081543000,M30,14,50,ascending,50,68,2011-05-18,2639AAA,55533072D
A3/+155/20101225043755000,A3,155,100,ascending,100,120,2010-12-25,8177AAO,73236340Q
A3/+49/20100224125615000,A3,49,100,ascending,100,92,2010-02-24,1072IOA,47591599E
M45/-20/20090901221728000,M45,20,80,descending,80,135,2009-09-01,6279OUE,22674835D
M50/+66/20110624080412000,M50,66,100,ascending,100,110,2011-06-24,1802IAU,08914907S
A5/-211/20100908045914000,A5,211,100,descending,100,92,2010-09-08,0206OOE,25073532J
A1/+76/20170210175733000,A1,76,100,ascending,100,110,2017-02-10,9519OEE,55754166G
A1/+76/20150528134609000,A1,76,100,ascending,100,118,2015-05-28,3195EOU,60908146Y
M45/+31/20160516162826000,M45,31,80,ascending,80,97,2016-05-16,4481IEE,47285810H
A3/-94/20160321121326000,A3,94,100,descending,100,92,2016-03-21,2950AAO,58161619R
A6/+38/20150907190600000,A6,38,100,ascending,100,96,2015-09-07,5716IEO,81542499R
A5/-137/20170808030450000,A5,137,100,descending,100,117,2017-08-08,5853OII,80551722H
M50/+75/20170906210228000,M50,75,100,ascending,100,90,2017-09-06,1103EEA,07471244Q
M40/+23/20170829145138000,M40,23,80,ascending,80,84,2017-08-29,1131AOO,83880461J
A1/+138/20161023085439000,A1,138,100,ascending,100,88,2016-10-23,1131AOO,83880461J
M30/-26/20160123004209000,M30,26,50,descending,50,57,2016-01-23,1306OEE,06729275G
A6/-244/20160501223223000,A6,244,100,descending,100,70,2016-05-01,9237OAU,46392720H
A1/+217/20171104094823000,A1,217,100,ascending,100,125,2017-11-04,9038OUI,31414734T
A2/+45/20161204204620000,A2,45,100,ascending,100,71,2016-12-04,4286AUA,71116260F
M30/-25/20170419123336000,M30,25,50,descending,50,90,2017-04-19,4334OUU,31411702G
A1/-232/20080112084406000,A1,232,100,descending,100,113,2008-01-12,8533AOE,80498155H
M50/-34/20170716235842000,M50,34,100,descending,100,123,2017-07-16,1369IUA,97334824C
M30/-16/20171007205826000,M30,16,50,descending,50,58,2017-10-07,0728IOU,79172538Y
A4/+50/20170213020413000,A4,50,100,ascending,100,106,2017-02-13,3202OUU,78455829T
A1/+138/20161230033717000,A1,138,100,ascending,100,85,2016-12-30,6880OUO,77467632K
M50/-61/20150701174211000,M50,61,100,descending,100,117,2015-07-01,2877AIA,59015527B
A5/+53/20160108053912000,A5,53,100,ascending,100,106,2016-01-08,5938AOI,23939454L
A4/-147/20170112014619000,A4,147,100,descending,100,125,2017-01-12,0703OEU,74864863R
A2/+48/20151118132939000,A2,48,100,ascending,100,117,2015-11-18,5999AAI,11810752E
A1/+122/20150605094924000,A1,122,100,ascending,100,110,2015-06-05,0772EOE,31414734T
M30/-30/20160903102033000,M30,30,50,descending,50,68,2016-09-03,7835UUA,54146779H
M30/+32/20160530063631000,M30,32,50,ascending,50,23,2016-05-30,5526UOU,42038947F
M45/-28/20160531043056000,M45,28,80,descending,80,82,2016-05-31,6118UAA,29480068W
A5/+268/20150603055302000,A5,268,100,ascending,100,100,2015-06-03,9733UAO,81904772R
A5/+274/20170302115508000,A5,274,100,ascending,100,106,2017-03-02,4481IEE,47285810H
M30/-16/20161203040943000,M30,16,50,descending,50,70,2016-12-03,6493OEA,65572592Y
A4/+54/20161122150934000,A4,54,100,ascending,100,110,2016-11-22,0398EUI,45191051F
M50/-85/20160110063458000,M50,85,100,descending,100,119,2016-01-10,9519OEE,55754166G
A1/-298/20150619220610000,A1,298,100,descending,100,114,2015-06-19,5502UIE,58444159D
A2/+184/20170123163259000,A2,184,100,ascending,100,113,2017-01-23,4639AEE,85463656A
A3/+241/20151009040601000,A3,241,100,ascending,100,116,2015-10-09,6055EOO,60260601A
M50/-80/20171025041633000,M50,80,100,descending,100,119,2017-10-25,0703OEU,74864863R
M40/-43/20170915213913000,M40,43,80,descending,80,93,2017-09-15,6118UAA,29480068W
A5/-271/20171021170418000,A5,271,100,descending,100,110,2017-10-21,5526UOU,42038947F
A5/+72/20171102103809000,A5,72,100,ascending,100,118,2017-11-02,2685IAA,97045896H
A6/+38/20161221082208000,A6,38,100,ascending,100,119,2016-12-21,5387EAA,02626808R
A4/-285/20170805014544000,A4,285,100,descending,100,119,2017-08-05,4309OEE,88024283V
A5/+268/20150816062150000,A5,268,100,ascending,100,120,2015-08-16,5338IEI,80551722H
A5/+72/20080203123427000,A5,72,100,ascending,100,117,2008-02-03,5387EAA,02626808R
M50/-50/20171113041210000,M50,50,100,descending,100,118,2017-11-13,6668OOO,54016383D
A5/-54/20170810190600000,A5,54,100,descending,100,113,2017-08-10,9683IIA,24230709W
M30/-25/20161228021400000,M30,25,50,descending,50,70,2016-12-28,3784IAO,98585779M
M40/-49/20171117095311000,M40,49,80,descending,80,95,2017-11-17,9855AIE,30801878W
A3/+49/20171206085952000,A3,49,100,ascending,100,117,2017-12-06,2893EII,60730294J
A5/-100/20170127141617000,A5,100,100,descending,100,104,2017-01-27,6317EUO,06415210G
M30/+32/20150824085358000,M30,32,50,ascending,50,60,2015-08-24,4483AIO,26322160V
A5/-211/20170216143233000,A5,211,100,descending,100,108,2017-02-16,8960AEO,04295516J
M40/-55/20171227214633000,M40,55,80,descending,80,74,2017-12-27,9733UAO,81904772R
A2/-155/20170119211407000,A2,155,100,descending,100,113,2017-01-19,8448OEU,56760451Q
M40/-49/20160110065441000,M40,49,80,descending,80,92,2016-01-10,5350OAE,01707914A
A1/+96/20170817061700000,A1,96,100,ascending,100,113,2017-08-17,9519OEE,55754166G
M30/+32/20160330030004000,M30,32,50,ascending,50,63,2016-03-30,6817EUA,75939906R
A4/-233/20150702160150000,A4,233,100,descending,100,120,2015-07-02,0431UIE,75109144E
M50/+66/20170805150732000,M50,66,100,ascending,100,118,2017-08-05,8953EIU,32197349V
M45/+15/20150917044549000,M45,15,80,ascending,80,94,2015-09-17,6560AII,78135349W
A4/-203/20150911104615000,A4,203,100,descending,100,118,2015-09-11,3242OEU,20304333W
M40/+16/20151030224327000,M40,16,80,ascending,80,92,2015-10-30,9507IIA,88900195C
A1/-160/20170406073838000,A1,160,100,descending,100,112,2017-04-06,5823AEO,47614918L
A2/-168/20170505085028000,A2,168,100,descending,100,123,2017-05-05,7163UUU,84916986C
M40/-55/20150816031652000,M40,55,80,descending,80,95,2015-08-16,1369OAU,31414734T
M40/-49/20080106094706000,M40,49,80,descending,80,96,2008-01-06,6464AIA,08914907S
A1/+242/20160408120726000,A1,242,100,ascending,100,118,2016-04-08,7283OOE,99181271G
A1/-232/20151228040652000,A1,232,100,descending,100,124,2015-12-28,4450AAE,45191051F
A2/-230/20170711021031000,A2,230,100,descending,100,115,2017-07-11,7493AUE,50774649X
M30/-28/20150616005851000,M30,28,50,descending,50,61,2015-06-16,1117IAU,25913468N
M40/+56/20160328122138000,M40,56,80,ascending,80,93,2016-03-28,2639AAA,55533072D
A1/+154/20170308030848000,A1,154,100,ascending,100,113,2017-03-08,8173OAU,67121154R
A1/-271/20160708164037000,A1,271,100,descending,100,129,2016-07-08,9237OAU,46392720H
M30/+10/20160819133520000,M30,10,50,ascending,50,62,2016-08-19,2950AAO,58161619R
A3/-252/20161218142227000,A3,252,100,descending,100,92,2016-12-18,1717III,65572592Y
A1/-271/20170121053922000,A1,271,100,descending,100,90,2017-01-21,6111IAI,70809340E
A1/-298/20150921123541000,A1,298,100,descending,100,118,2015-09-21,6818EAU,67245027L
A1/+154/20171007035056000,A1,154,100,ascending,100,127,2017-10-07,0716AUU,55133962H
M50/-50/20170529061012000,M50,50,100,descending,100,128,2017-05-29,1536UII,74086301N
M40/+42/20160828170411000,M40,42,80,ascending,80,107,2016-08-28,3422AEU,65871451A
M30/+14/20160523071319000,M30,14,50,ascending,50,60,2016-05-23,6817EUA,75939906R
A4/+91/20150709040456000,A4,91,100,ascending,100,113,2015-07-09,5863AII,31970465M
A6/-108/20150704232527000,A6,108,100,descending,100,110,2015-07-04,5526UOU,42038947F
M40/+29/20171226002341000,M40,29,80,ascending,80,92,2017-12-26,0716AUU,55133962H
A6/+38/20150926104739000,A6,38,100,ascending,100,112,2015-09-26,2539EOE,12519376Q
A3/-252/20080131071511000,A3,252,100,descending,100,116,2008-01-31,7163UUU,84916986C
M50/+75/20170805052630000,M50,75,100,ascending,100,137,2017-08-05,1810AUI,51468998N
M30/-32/20170504111336000,M30,32,50,descending,50,72,2017-05-04,5828EEE,20304333W
M30/-11/20170504115527000,M30,11,50,descending,50,65,2017-05-04,5828EEE,20304333W
A4/+132/20150710052205000,A4,132,100,ascending,100,90,2015-07-10,8111EAA,12035677F
M50/+49/20171002032416000,M50,49,100,ascending,100,120,2017-10-02,6525AEI,87980168Q
A4/-233/20150801081217000,A4,233,100,descending,100,116,2015-08-01,5290OEU,36737468M
A3/-92/20160316115955000,A3,92,100,descending,100,163,2016-03-16,6061IUO,43287231N
A3/+204/20150902053012000,A3,204,100,ascending,100,115,2015-09-02,4481IEE,47285810H
A3/+241/20150902060635000,A3,241,100,ascending,100,110,2015-09-02,4481IEE,47285810H
A3/+49/20150701180731000,A3,49,100,ascending,100,115,2015-07-01,6817EUA,75939906R
A1/+131/20160624202528000,A1,131,100,ascending,100,114,2016-06-24,5716IEO,81542499R
A4/+260/20151009211306000,A4,260,100,ascending,100,131,2015-10-09,3283IAA,22674835D
M40/-43/20160323072006000,M40,43,80,descending,80,94,2016-03-23,5023EII,92366576W
A3/+123/20151020143316000,A3,123,100,ascending,100,118,2015-10-20,8448OEU,56760451Q
M45/-20/20160627083401000,M45,20,80,descending,80,83,2016-06-27,9336IIU,12028211Q
A4/-203/20090815100826000,A4,203,100,descending,100,112,2009-08-15,6864AIU,02055702P
A2/+184/20100611101204000,A2,184,100,ascending,100,72,2010-06-11,0020AUA,44637269L
